company,location,rocket,mission_status,launch_date,failure,launch_year,launch_decade,rocket_failure_rate,rocket_launch_count,org_failure_rate,past_failure_rate,company_enc,location_enc,rocket_enc
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1987-04-08 03:51:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09417040358744394,40,116,55
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-04-26 23:59:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.0941101152368758,40,103,55
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1987-05-13 05:40:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09404990403071017,40,110,55
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",Unknown,Success,1987-05-15 15:45:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.18473895582329317,0.19111111111111112,17,67,55
RVSN USSR,"Site 250, Baikonur Cosmodrome, Kazakhstan","5,000.0 ",Success,1987-05-15 17:30:00+00:00,0,1987.0,1980.0,0.0,2,0.0891089108910891,0.09398976982097186,40,100,38
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-06-04 18:50:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.0939297124600639,40,93,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-06-09 14:45:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09386973180076628,40,88,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-06-12 07:40:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09380982769623485,40,109,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-06-16 17:51:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09375,40,88,55
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1987-06-18 21:33:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09369024856596558,40,116,55
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Unknown,Success,1987-06-20 02:34:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.18473895582329317,0.1902654867256637,17,68,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-06-23 07:37:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09363057324840764,40,88,55
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-07-01 19:35:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09357097390197326,40,103,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-07-06 21:59:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09351145038167939,40,89,55
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1987-07-10 15:35:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09345200254291164,40,117,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-07-14 14:00:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09339263024142312,40,89,55
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-07-16 04:25:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09333333333333334,40,103,55
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1987-08-01 03:59:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.0932741116751269,40,110,55
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",30.8 ,Success,1987-08-05 06:39:00+00:00,0,1987.0,1980.0,0.0,38,0.07630522088353414,0.23076923076923078,7,91,25
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-08-18 02:26:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.0932149651236525,40,102,55
MHI,"LA-Y1, Tanegashima Space Center, Japan",Unknown,Success,1987-08-27 09:20:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.047619047619047616,0.058823529411764705,32,17,55
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1987-08-28 08:20:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09315589353612168,40,110,55
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-09-07 23:50:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09309689677010766,40,102,55
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",30.8 ,Success,1987-09-09 07:15:00+00:00,0,1987.0,1980.0,0.0,38,0.07630522088353414,0.2222222222222222,7,91,25
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",Unknown,Success,1987-09-16 00:45:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.18181818181818182,3,3,55
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1987-10-10 21:48:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.0930379746835443,40,116,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-10-14 12:35:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09297912713472485,40,90,55
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-10-20 09:08:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09292035398230089,40,102,55
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Unknown,Success,1987-10-26 21:32:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.12962962962962962,0.12048192771084337,34,72,55
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Unknown,Success,1987-11-21 02:19:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.16666666666666666,3,4,55
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Unknown,Success,1987-11-29 03:27:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.12962962962962962,0.11904761904761904,34,69,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-12-01 14:15:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09286165508528112,40,88,55
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1987-12-12 05:40:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.0928030303030303,40,117,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-12-15 13:30:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09274447949526814,40,90,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-12-21 22:35:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.0926860025220681,40,106,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1987-12-23 20:22:00+00:00,0,1987.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09262759924385633,40,90,55
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-01-15 03:49:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09256926952141058,40,102,55
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-01-30 10:59:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09251101321585903,40,102,55
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Unknown,Success,1988-02-03 05:53:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.18473895582329317,0.1894273127753304,17,68,55
MHI,"LA-Y1, Tanegashima Space Center, Japan",Unknown,Success,1988-02-19 10:05:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.047619047619047616,0.05555555555555555,32,17,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-02-26 09:31:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09245283018867924,40,106,55
CASC,"LC-3, Xichang Satellite Launch Center, China",Unknown,Success,1988-03-07 12:41:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.07630522088353414,0.21428571428571427,7,32,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-03-11 00:18:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09239472030169704,40,88,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1988-03-11 06:38:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09233668341708542,40,83,55
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",Unknown,Success,1988-03-11 23:28:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.15384615384615385,3,3,55
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1988-03-14 14:21:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09227871939736347,40,116,55
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-03-15 18:49:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09222082810539524,40,103,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1988-03-17 06:43:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09216300940438872,40,101,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-03-17 20:55:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09210526315789473,40,109,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-03-22 14:07:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09204758922980588,40,88,55
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",Unknown,Success,1988-03-25 19:50:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0,0.0,2,80,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-04-05 14:31:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09198998748435544,40,90,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1988-04-20 05:48:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09193245778611632,40,101,55
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1988-05-15 09:20:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.091875,40,110,55
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",Unknown,Success,1988-05-17 23:58:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.14285714285714285,3,3,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-05-26 15:27:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09181761399125546,40,109,55
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1988-05-28 02:49:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09176029962546817,40,116,55
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-05-30 07:59:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09170305676855896,40,102,55
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-06-01 07:40:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09164588528678304,40,103,55
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-06-14 03:17:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09158878504672897,40,103,55
ESA,"ELA-2, Guiana Space Centre, French Guiana, France",Unknown,Success,1988-06-15 11:19:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.3076923076923077,0.2222222222222222,13,4,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-06-21 16:26:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09153175591531756,40,90,55
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-07-05 09:45:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09147479775980087,40,102,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-07-14 11:40:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.0914179104477612,40,88,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-07-18 22:28:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09136109384711001,40,90,55
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",Unknown,Success,1988-07-21 23:12:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.13333333333333333,3,3,55
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-07-26 05:01:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09130434782608696,40,103,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-07-28 11:20:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09124767225325885,40,88,55
ISRO,"SLV LP, Satish Dhawan Space Centre, India",Unknown,Failure,1988-07-31 09:18:00+00:00,1,1988.0,1980.0,0.10864197530864197,3240,0.17333333333333334,0.6666666666666666,23,79,55
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",30.8 ,Success,1988-08-05 07:29:00+00:00,0,1988.0,1980.0,0.0,38,0.07630522088353414,0.20689655172413793,7,91,25
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-08-30 14:14:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09119106699751861,40,93,55
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Unknown,Partial Failure,1988-09-02 12:05:00+00:00,1,1988.0,1980.0,0.10864197530864197,3240,0.12962962962962962,0.12941176470588237,34,69,55
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",35.0 ,Success,1988-09-05 09:25:00+00:00,0,1988.0,1980.0,0.0625,16,0.12962962962962962,0.12790697674418605,34,73,27
CASC,"Taiyuan Satellite Launch Center, China",Unknown,Success,1988-09-06 20:30:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.07630522088353414,0.2,7,128,55
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Unknown,Success,1988-09-08 23:00:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.125,3,4,55
MHI,"LA-Y1, Tanegashima Space Center, Japan",Unknown,Success,1988-09-16 09:59:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.047619047619047616,0.05263157894736842,32,17,55
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Unknown,Success,1988-09-24 10:02:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.18473895582329317,0.18859649122807018,17,68,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-09-29 09:07:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09113453192808431,40,106,55
NASA,"LC-39A, Kennedy Space Center, Florida, USA",450.0 ,Success,1988-09-29 15:37:00+00:00,0,1988.0,1980.0,0.014705882352941176,136,0.08374384236453201,0.17204301075268819,35,34,34
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-10-03 22:23:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09107806691449814,40,106,55
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-10-11 08:01:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09102167182662539,40,102,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-10-25 18:02:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09096534653465346,40,106,55
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",Unknown,Success,1988-10-28 02:17:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.11764705882352941,3,3,55
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Unknown,Success,1988-11-06 18:03:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.12962962962962962,0.12643678160919541,34,72,55
RVSN USSR,"Site 110/37, Baikonur Cosmodrome, Kazakhstan","5,000.0 ",Success,1988-11-15 03:00:00+00:00,0,1988.0,1980.0,0.0,2,0.0891089108910891,0.09090909090909091,40,86,38
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1988-11-18 00:12:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09085290482076638,40,116,55
RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1988-11-23 14:50:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09079678814082767,40,110,55
NASA,"LC-39B, Kennedy Space Center, Florida, USA",450.0 ,Success,1988-12-02 14:30:00+00:00,0,1988.0,1980.0,0.014705882352941176,136,0.08374384236453201,0.1702127659574468,35,35,34
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Unknown,Success,1988-12-11 00:33:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.1111111111111111,3,4,55
CASC,"LC-3, Xichang Satellite Launch Center, China",Unknown,Success,1988-12-22 12:40:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.07630522088353414,0.1935483870967742,7,32,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-12-22 14:15:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09074074074074075,40,108,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1988-12-28 05:27:00+00:00,0,1988.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09068476249228871,40,108,55
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",Unknown,Success,1989-01-27 01:21:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.10526315789473684,3,3,55
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1989-02-10 15:13:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.0906288532675709,40,102,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1989-02-14 04:21:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09057301293900184,40,108,55
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1989-02-14 18:30:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.03676470588235294,0.0,6,57,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1989-02-15 11:00:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09051724137931035,40,83,55
ISAS,"Mu Pad, Uchinoura Space Center, Japan",Unknown,Success,1989-02-21 23:30:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.13333333333333333,0.10526315789473684,22,48,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1989-02-22 03:28:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09046153846153847,40,89,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1989-02-26 15:36:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09040590405904059,40,89,55
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1989-02-28 04:04:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09035033804548248,40,103,55
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Unknown,Success,1989-03-06 23:29:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.1,3,4,55
NASA,"LC-39B, Kennedy Space Center, Florida, USA",450.0 ,Success,1989-03-13 14:57:00+00:00,0,1989.0,1980.0,0.014705882352941176,136,0.08374384236453201,0.16842105263157894,35,35,34
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1989-03-24 13:38:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09029484029484029,40,89,55
Douglas,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1989-03-24 21:50:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0,0.0,11,57,55
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",Unknown,Success,1989-04-02 02:28:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.09523809523809523,3,3,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1989-04-04 18:36:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09023941068139964,40,89,55
NASA,"LC-39B, Kennedy Space Center, Florida, USA",450.0 ,Success,1989-05-04 18:46:00+00:00,0,1989.0,1980.0,0.014705882352941176,136,0.08374384236453201,0.16666666666666666,35,35,34
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Unknown,Success,1989-05-10 19:47:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.12962962962962962,0.125,34,69,55
ISRO,"SLV LP, Satish Dhawan Space Centre, India",Unknown,Partial Failure,1989-05-22 01:40:00+00:00,1,1989.0,1980.0,0.10864197530864197,3240,0.17333333333333334,0.7142857142857143,23,79,55
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Unknown,Success,1989-06-05 22:37:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.035842293906810034,0.09090909090909091,3,4,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1989-06-07 05:12:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09018404907975461,40,89,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1989-06-08 17:09:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09012875536480687,40,108,55
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,Failure,1989-06-09 10:10:00+00:00,1,1989.0,1980.0,0.10864197530864197,3240,0.0891089108910891,0.09068627450980392,40,103,55
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1989-06-10 22:30:00+00:00,0,1989.0,1980.0,0.10864197530864197,3240,0.03676470588235294,0.0,6,57,55
